site,time,obs_permil
JFJ,2018-01-01 00:00:00,7.28
JFJ,2018-01-02 00:00:00,7.28
JFJ,2018-01-03 00:00:00,7.28
JFJ,2018-01-04 00:00:00,7.28
JFJ,2018-01-05 00:00:00,7.28
JFJ,2018-01-06 00:00:00,7.28
JFJ,2018-01-07 00:00:00,7.28
JFJ,2018-01-08 00:00:00,7.28
JFJ,2018-01-09 00:00:00,7.28
JFJ,2018-01-10 00:00:00,7.28
JFJ,2018-01-11 00:00:00,7.28
JFJ,2018-01-12 00:00:00,7.28
JFJ,2018-01-13 00:00:00,7.28
JFJ,2018-01-14 00:00:00,7.28
JFJ,2018-01-15 00:00:00,7.28
NOR,2018-01-02 00:00:00,8.44
NOR,2018-01-03 00:00:00,8.44
NOR,2018-01-04 00:00:00,8.44
NOR,2018-01-05 00:00:00,8.44
NOR,2018-01-06 00:00:00,8.44
NOR,2018-01-07 00:00:00,8.44
NOR,2018-01-08 00:00:00,8.44
NOR,2018-01-09 00:00:00,8.44
NOR,2018-01-10 00:00:00,8.44
NOR,2018-01-11 00:00:00,8.44
NOR,2018-01-12 00:00:00,8.44
NOR,2018-01-13 00:00:00,8.44
NOR,2018-01-14 00:00:00,8.44
NOR,2018-01-15 00:00:00,8.44
NOR,2018-01-16 00:00:00,8.44
KRE,2018-01-03 00:00:00,-1.12
KRE,2018-01-04 00:00:00,-1.12
KRE,2018-01-05 00:00:00,-1.12
KRE,2018-01-06 00:00:00,-1.12
KRE,2018-01-07 00:00:00,-1.12
KRE,2018-01-08 00:00:00,-1.12
KRE,2018-01-09 00:00:00,-1.12
KRE,2018-01-10 00:00:00,-1.12
KRE,2018-01-11 00:00:00,-1.12
KRE,2018-01-12 00:00:00,-1.12
KRE,2018-01-13 00:00:00,-1.12
KRE,2018-01-14 00:00:00,-1.12
KRE,2018-01-15 00:00:00,-1.12
KRE,2018-01-16 00:00:00,-1.12
KRE,2018-01-17 00:00:00,-1.12
TRN,2018-01-03 00:00:00,2.21
TRN,2018-01-04 00:00:00,2.21
TRN,2018-01-05 00:00:00,2.21
TRN,2018-01-06 00:00:00,2.21
TRN,2018-01-07 00:00:00,2.21
TRN,2018-01-08 00:00:00,2.21
TRN,2018-01-09 00:00:00,2.21
TRN,2018-01-10 00:00:00,2.21
TRN,2018-01-11 00:00:00,2.21
TRN,2018-01-12 00:00:00,2.21
TRN,2018-01-13 00:00:00,2.21
TRN,2018-01-14 00:00:00,2.21
TRN,2018-01-15 00:00:00,2.21
TRN,2018-01-16 00:00:00,2.21
TRN,2018-01-17 00:00:00,2.21
TRN,2018-01-18 00:00:00,2.21
TRN,2018-01-19 00:00:00,2.21
TRN,2018-01-20 00:00:00,2.21
TRN,2018-01-21 00:00:00,2.21
TRN,2018-01-22 00:00:00,2.21
TRN,2018-01-23 00:00:00,2.21
TRN,2018-01-24 00:00:00,2.21
OPE,2018-01-08 00:00:00,-2.09
OPE,2018-01-09 00:00:00,-2.09
OPE,2018-01-10 00:00:00,-2.09
OPE,2018-01-11 00:00:00,-2.09
OPE,2018-01-12 00:00:00,-2.09
OPE,2018-01-13 00:00:00,-2.09
OPE,2018-01-14 00:00:00,-2.09
OPE,2018-01-15 00:00:00,-2.09
OPE,2018-01-16 00:00:00,-2.09
OPE,2018-01-17 00:00:00,-2.09
OPE,2018-01-18 00:00:00,-2.09
OPE,2018-01-19 00:00:00,-2.09
OPE,2018-01-20 00:00:00,-2.09
OPE,2018-01-21 00:00:00,-2.09
OPE,2018-01-22 00:00:00,-2.09
HTM,2018-01-09 00:00:00,0.05
HTM,2018-01-10 00:00:00,0.05
HTM,2018-01-11 00:00:00,0.05
HTM,2018-01-12 00:00:00,0.05
HTM,2018-01-13 00:00:00,0.05
HTM,2018-01-14 00:00:00,0.05
HTM,2018-01-15 00:00:00,0.05
HTM,2018-01-16 00:00:00,0.05
HTM,2018-01-17 00:00:00,0.05
HTM,2018-01-18 00:00:00,0.05
HTM,2018-01-19 00:00:00,0.05
HTM,2018-01-20 00:00:00,0.05
HTM,2018-01-21 00:00:00,0.05
HTM,2018-01-22 00:00:00,0.05
HTM,2018-01-23 00:00:00,0.05
HTM,2018-01-24 00:00:00,0.05
HTM,2018-01-25 00:00:00,0.05
HTM,2018-01-26 00:00:00,0.05
PAL,2018-01-09 00:00:00,7.84
PAL,2018-01-10 00:00:00,7.84
PAL,2018-01-11 00:00:00,7.84
PAL,2018-01-12 00:00:00,7.84
PAL,2018-01-13 00:00:00,7.84
PAL,2018-01-14 00:00:00,7.84
PAL,2018-01-15 00:00:00,7.84
PAL,2018-01-16 00:00:00,7.84
PAL,2018-01-17 00:00:00,7.84
PAL,2018-01-18 00:00:00,7.84
PAL,2018-01-19 00:00:00,7.84
PAL,2018-01-20 00:00:00,7.84
PAL,2018-01-21 00:00:00,7.84
PAL,2018-01-22 00:00:00,7.84
PAL,2018-01-23 00:00:00,7.84
PAL,2018-01-24 00:00:00,7.84
HPB,2018-01-10 00:00:00,0.68
HPB,2018-01-11 00:00:00,0.68
HPB,2018-01-12 00:00:00,0.68
HPB,2018-01-13 00:00:00,0.68
HPB,2018-01-14 00:00:00,0.68
HPB,2018-01-15 00:00:00,0.68
HPB,2018-01-16 00:00:00,0.68
HPB,2018-01-17 00:00:00,0.68
HPB,2018-01-18 00:00:00,0.68
HPB,2018-01-19 00:00:00,0.68
HPB,2018-01-20 00:00:00,0.68
HPB,2018-01-21 00:00:00,0.68
HPB,2018-01-22 00:00:00,0.68
HPB,2018-01-23 00:00:00,0.68
HPB,2018-01-24 00:00:00,0.68
SVB,2018-01-11 00:00:00,6.28
SVB,2018-01-12 00:00:00,6.28
SVB,2018-01-13 00:00:00,6.28
SVB,2018-01-14 00:00:00,6.28
SVB,2018-01-15 00:00:00,6.28
SVB,2018-01-16 00:00:00,6.28
SVB,2018-01-17 00:00:00,6.28
SVB,2018-01-18 00:00:00,6.28
SVB,2018-01-19 00:00:00,6.28
SVB,2018-01-20 00:00:00,6.28
SVB,2018-01-21 00:00:00,6.28
SVB,2018-01-22 00:00:00,6.28
SVB,2018-01-23 00:00:00,6.28
SVB,2018-01-24 00:00:00,6.28
SVB,2018-01-25 00:00:00,6.28
JFJ,2018-01-15 00:00:00,6.52
JFJ,2018-01-16 00:00:00,6.52
JFJ,2018-01-17 00:00:00,6.52
JFJ,2018-01-18 00:00:00,6.52
JFJ,2018-01-19 00:00:00,6.52
JFJ,2018-01-20 00:00:00,6.52
JFJ,2018-01-21 00:00:00,6.52
JFJ,2018-01-22 00:00:00,6.52
JFJ,2018-01-23 00:00:00,6.52
JFJ,2018-01-24 00:00:00,6.52
JFJ,2018-01-25 00:00:00,6.52
JFJ,2018-01-26 00:00:00,6.52
JFJ,2018-01-27 00:00:00,6.52
JFJ,2018-01-28 00:00:00,6.52
JFJ,2018-01-29 00:00:00,6.52
KRE,2018-01-17 00:00:00,2.56
KRE,2018-01-18 00:00:00,2.56
KRE,2018-01-19 00:00:00,2.56
KRE,2018-01-20 00:00:00,2.56
KRE,2018-01-21 00:00:00,2.56
KRE,2018-01-22 00:00:00,2.56
KRE,2018-01-23 00:00:00,2.56
KRE,2018-01-24 00:00:00,2.56
KRE,2018-01-25 00:00:00,2.56
KRE,2018-01-26 00:00:00,2.56
KRE,2018-01-27 00:00:00,2.56
KRE,2018-01-28 00:00:00,2.56
KRE,2018-01-29 00:00:00,2.56
KRE,2018-01-30 00:00:00,2.56
KRE,2018-01-31 00:00:00,2.56
CBW,2018-01-18 00:00:00,-8.06
CBW,2018-01-19 00:00:00,-8.06
CBW,2018-01-20 00:00:00,-8.06
CBW,2018-01-21 00:00:00,-8.06
CBW,2018-01-22 00:00:00,-8.06
CBW,2018-01-23 00:00:00,-8.06
CBW,2018-01-24 00:00:00,-8.06
CBW,2018-01-25 00:00:00,-8.06
CBW,2018-01-26 00:00:00,-8.06
CBW,2018-01-27 00:00:00,-8.06
CBW,2018-01-28 00:00:00,-8.06
CBW,2018-01-29 00:00:00,-8.06
CBW,2018-01-30 00:00:00,-8.06
CBW,2018-01-31 00:00:00,-8.06
CBW,2018-02-01 00:00:00,-8.06
CBW,2018-02-02 00:00:00,-8.06
CBW,2018-02-03 00:00:00,-8.06
CBW,2018-02-04 00:00:00,-8.06
CBW,2018-02-05 00:00:00,-8.06
CBW,2018-02-06 00:00:00,-8.06
CBW,2018-02-07 00:00:00,-8.06
CBW,2018-02-08 00:00:00,-8.06
CBW,2018-02-09 00:00:00,-8.06
CBW,2018-02-10 00:00:00,-8.06
CBW,2018-02-11 00:00:00,-8.06
CBW,2018-02-12 00:00:00,-8.06
CBW,2018-02-13 00:00:00,-8.06
CBW,2018-02-14 00:00:00,-8.06
OPE,2018-01-22 00:00:00,6.25
OPE,2018-01-23 00:00:00,6.25
OPE,2018-01-24 00:00:00,6.25
OPE,2018-01-25 00:00:00,6.25
OPE,2018-01-26 00:00:00,6.25
OPE,2018-01-27 00:00:00,6.25
OPE,2018-01-28 00:00:00,6.25
OPE,2018-01-29 00:00:00,6.25
OPE,2018-01-30 00:00:00,6.25
OPE,2018-01-31 00:00:00,6.25
OPE,2018-02-01 00:00:00,6.25
OPE,2018-02-02 00:00:00,6.25
OPE,2018-02-03 00:00:00,6.25
OPE,2018-02-04 00:00:00,6.25
OPE,2018-02-05 00:00:00,6.25
HPB,2018-01-24 00:00:00,0.89
HPB,2018-01-25 00:00:00,0.89
HPB,2018-01-26 00:00:00,0.89
HPB,2018-01-27 00:00:00,0.89
HPB,2018-01-28 00:00:00,0.89
HPB,2018-01-29 00:00:00,0.89
HPB,2018-01-30 00:00:00,0.89
HPB,2018-01-31 00:00:00,0.89
HPB,2018-02-01 00:00:00,0.89
HPB,2018-02-02 00:00:00,0.89
HPB,2018-02-03 00:00:00,0.89
HPB,2018-02-04 00:00:00,0.89
HPB,2018-02-05 00:00:00,0.89
HPB,2018-02-06 00:00:00,0.89
HPB,2018-02-07 00:00:00,0.89
TRN,2018-01-24 00:00:00,-5.27
TRN,2018-01-25 00:00:00,-5.27
TRN,2018-01-26 00:00:00,-5.27
TRN,2018-01-27 00:00:00,-5.27
TRN,2018-01-28 00:00:00,-5.27
TRN,2018-01-29 00:00:00,-5.27
TRN,2018-01-30 00:00:00,-5.27
TRN,2018-01-31 00:00:00,-5.27
TRN,2018-02-01 00:00:00,-5.27
TRN,2018-02-02 00:00:00,-5.27
TRN,2018-02-03 00:00:00,-5.27
TRN,2018-02-04 00:00:00,-5.27
TRN,2018-02-05 00:00:00,-5.27
TRN,2018-02-06 00:00:00,-5.27
TRN,2018-02-07 00:00:00,-5.27
TRN,2018-02-08 00:00:00,-5.27
SVB,2018-01-25 00:00:00,2.28
SVB,2018-01-26 00:00:00,2.28
SVB,2018-01-27 00:00:00,2.28
SVB,2018-01-28 00:00:00,2.28
SVB,2018-01-29 00:00:00,2.28
SVB,2018-01-30 00:00:00,2.28
SVB,2018-01-31 00:00:00,2.28
SVB,2018-02-01 00:00:00,2.28
SVB,2018-02-02 00:00:00,2.28
SVB,2018-02-03 00:00:00,2.28
SVB,2018-02-04 00:00:00,2.28
SVB,2018-02-05 00:00:00,2.28
SVB,2018-02-06 00:00:00,2.28
SVB,2018-02-07 00:00:00,2.28
SVB,2018-02-08 00:00:00,2.28
HTM,2018-01-26 00:00:00,0.58
HTM,2018-01-27 00:00:00,0.58
HTM,2018-01-28 00:00:00,0.58
HTM,2018-01-29 00:00:00,0.58
HTM,2018-01-30 00:00:00,0.58
HTM,2018-01-31 00:00:00,0.58
HTM,2018-02-01 00:00:00,0.58
HTM,2018-02-02 00:00:00,0.58
HTM,2018-02-03 00:00:00,0.58
HTM,2018-02-04 00:00:00,0.58
HTM,2018-02-05 00:00:00,0.58
HTM,2018-02-06 00:00:00,0.58
HTM,2018-02-07 00:00:00,0.58
HTM,2018-02-08 00:00:00,0.58
HTM,2018-02-09 00:00:00,0.58
HTM,2018-02-10 00:00:00,0.58
HTM,2018-02-11 00:00:00,0.58
HTM,2018-02-12 00:00:00,0.58
JFJ,2018-01-29 00:00:00,6.33
JFJ,2018-01-30 00:00:00,6.33
JFJ,2018-01-31 00:00:00,6.33
JFJ,2018-02-01 00:00:00,6.33
JFJ,2018-02-02 00:00:00,6.33
JFJ,2018-02-03 00:00:00,6.33
JFJ,2018-02-04 00:00:00,6.33
JFJ,2018-02-05 00:00:00,6.33
JFJ,2018-02-06 00:00:00,6.33
JFJ,2018-02-07 00:00:00,6.33
JFJ,2018-02-08 00:00:00,6.33
JFJ,2018-02-09 00:00:00,6.33
JFJ,2018-02-10 00:00:00,6.33
JFJ,2018-02-11 00:00:00,6.33
JFJ,2018-02-12 00:00:00,6.33
KRE,2018-01-31 00:00:00,-4.45
KRE,2018-02-01 00:00:00,-4.45
KRE,2018-02-02 00:00:00,-4.45
KRE,2018-02-03 00:00:00,-4.45
KRE,2018-02-04 00:00:00,-4.45
KRE,2018-02-05 00:00:00,-4.45
KRE,2018-02-06 00:00:00,-4.45
KRE,2018-02-07 00:00:00,-4.45
KRE,2018-02-08 00:00:00,-4.45
KRE,2018-02-09 00:00:00,-4.45
KRE,2018-02-10 00:00:00,-4.45
KRE,2018-02-11 00:00:00,-4.45
KRE,2018-02-12 00:00:00,-4.45
KRE,2018-02-13 00:00:00,-4.45
KRE,2018-02-14 00:00:00,-4.45
OPE,2018-02-05 00:00:00,-2.84
OPE,2018-02-06 00:00:00,-2.84
OPE,2018-02-07 00:00:00,-2.84
OPE,2018-02-08 00:00:00,-2.84
OPE,2018-02-09 00:00:00,-2.84
OPE,2018-02-10 00:00:00,-2.84
OPE,2018-02-11 00:00:00,-2.84
OPE,2018-02-12 00:00:00,-2.84
OPE,2018-02-13 00:00:00,-2.84
OPE,2018-02-14 00:00:00,-2.84
OPE,2018-02-15 00:00:00,-2.84
OPE,2018-02-16 00:00:00,-2.84
OPE,2018-02-17 00:00:00,-2.84
OPE,2018-02-18 00:00:00,-2.84
OPE,2018-02-19 00:00:00,-2.84
HPB,2018-02-07 00:00:00,-5.7
HPB,2018-02-08 00:00:00,-5.7
HPB,2018-02-09 00:00:00,-5.7
HPB,2018-02-10 00:00:00,-5.7
HPB,2018-02-11 00:00:00,-5.7
HPB,2018-02-12 00:00:00,-5.7
HPB,2018-02-13 00:00:00,-5.7
HPB,2018-02-14 00:00:00,-5.7
HPB,2018-02-15 00:00:00,-5.7
HPB,2018-02-16 00:00:00,-5.7
HPB,2018-02-17 00:00:00,-5.7
HPB,2018-02-18 00:00:00,-5.7
HPB,2018-02-19 00:00:00,-5.7
HPB,2018-02-20 00:00:00,-5.7
HPB,2018-02-21 00:00:00,-5.7
PAL,2018-02-07 00:00:00,7.15
PAL,2018-02-08 00:00:00,7.15
PAL,2018-02-09 00:00:00,7.15
PAL,2018-02-10 00:00:00,7.15
PAL,2018-02-11 00:00:00,7.15
PAL,2018-02-12 00:00:00,7.15
PAL,2018-02-13 00:00:00,7.15
PAL,2018-02-14 00:00:00,7.15
PAL,2018-02-15 00:00:00,7.15
PAL,2018-02-16 00:00:00,7.15
PAL,2018-02-17 00:00:00,7.15
PAL,2018-02-18 00:00:00,7.15
PAL,2018-02-19 00:00:00,7.15
PAL,2018-02-20 00:00:00,7.15
PAL,2018-02-21 00:00:00,7.15
PAL,2018-02-22 00:00:00,7.15
PAL,2018-02-23 00:00:00,7.15
PAL,2018-02-24 00:00:00,7.15
PAL,2018-02-25 00:00:00,7.15
PAL,2018-02-26 00:00:00,7.15
PAL,2018-02-27 00:00:00,7.15
SVB,2018-02-08 00:00:00,5.17
SVB,2018-02-09 00:00:00,5.17
SVB,2018-02-10 00:00:00,5.17
SVB,2018-02-11 00:00:00,5.17
SVB,2018-02-12 00:00:00,5.17
SVB,2018-02-13 00:00:00,5.17
SVB,2018-02-14 00:00:00,5.17
SVB,2018-02-15 00:00:00,5.17
SVB,2018-02-16 00:00:00,5.17
SVB,2018-02-17 00:00:00,5.17
SVB,2018-02-18 00:00:00,5.17
SVB,2018-02-19 00:00:00,5.17
SVB,2018-02-20 00:00:00,5.17
SVB,2018-02-21 00:00:00,5.17
SVB,2018-02-22 00:00:00,5.17
TRN,2018-02-08 00:00:00,-2.42
TRN,2018-02-09 00:00:00,-2.42
TRN,2018-02-10 00:00:00,-2.42
TRN,2018-02-11 00:00:00,-2.42
TRN,2018-02-12 00:00:00,-2.42
TRN,2018-02-13 00:00:00,-2.42
TRN,2018-02-14 00:00:00,-2.42
TRN,2018-02-15 00:00:00,-2.42
TRN,2018-02-16 00:00:00,-2.42
TRN,2018-02-17 00:00:00,-2.42
TRN,2018-02-18 00:00:00,-2.42
TRN,2018-02-19 00:00:00,-2.42
TRN,2018-02-20 00:00:00,-2.42
TRN,2018-02-21 00:00:00,-2.42
HTM,2018-02-12 00:00:00,-1.94
HTM,2018-02-13 00:00:00,-1.94
HTM,2018-02-14 00:00:00,-1.94
HTM,2018-02-15 00:00:00,-1.94
HTM,2018-02-16 00:00:00,-1.94
HTM,2018-02-17 00:00:00,-1.94
HTM,2018-02-18 00:00:00,-1.94
HTM,2018-02-19 00:00:00,-1.94
HTM,2018-02-20 00:00:00,-1.94
HTM,2018-02-21 00:00:00,-1.94
HTM,2018-02-22 00:00:00,-1.94
HTM,2018-02-23 00:00:00,-1.94
HTM,2018-02-24 00:00:00,-1.94
HTM,2018-02-25 00:00:00,-1.94
HTM,2018-02-26 00:00:00,-1.94
HTM,2018-02-27 00:00:00,-1.94
JFJ,2018-02-12 00:00:00,8.98
JFJ,2018-02-13 00:00:00,8.98
JFJ,2018-02-14 00:00:00,8.98
JFJ,2018-02-15 00:00:00,8.98
JFJ,2018-02-16 00:00:00,8.98
JFJ,2018-02-17 00:00:00,8.98
JFJ,2018-02-18 00:00:00,8.98
JFJ,2018-02-19 00:00:00,8.98
JFJ,2018-02-20 00:00:00,8.98
JFJ,2018-02-21 00:00:00,8.98
JFJ,2018-02-22 00:00:00,8.98
JFJ,2018-02-23 00:00:00,8.98
JFJ,2018-02-24 00:00:00,8.98
JFJ,2018-02-25 00:00:00,8.98
JFJ,2018-02-26 00:00:00,8.98
NOR,2018-02-13 00:00:00,2.39
NOR,2018-02-14 00:00:00,2.39
NOR,2018-02-15 00:00:00,2.39
NOR,2018-02-16 00:00:00,2.39
NOR,2018-02-17 00:00:00,2.39
NOR,2018-02-18 00:00:00,2.39
NOR,2018-02-19 00:00:00,2.39
NOR,2018-02-20 00:00:00,2.39
NOR,2018-02-21 00:00:00,2.39
NOR,2018-02-22 00:00:00,2.39
NOR,2018-02-23 00:00:00,2.39
NOR,2018-02-24 00:00:00,2.39
NOR,2018-02-25 00:00:00,2.39
NOR,2018-02-26 00:00:00,2.39
NOR,2018-02-27 00:00:00,2.39
CBW,2018-02-14 00:00:00,-16.64
CBW,2018-02-15 00:00:00,-16.64
CBW,2018-02-16 00:00:00,-16.64
CBW,2018-02-17 00:00:00,-16.64
CBW,2018-02-18 00:00:00,-16.64
CBW,2018-02-19 00:00:00,-16.64
CBW,2018-02-20 00:00:00,-16.64
CBW,2018-02-21 00:00:00,-16.64
CBW,2018-02-22 00:00:00,-16.64
CBW,2018-02-23 00:00:00,-16.64
CBW,2018-02-24 00:00:00,-16.64
CBW,2018-02-25 00:00:00,-16.64
CBW,2018-02-26 00:00:00,-16.64
CBW,2018-02-27 00:00:00,-16.64
CBW,2018-02-28 00:00:00,-16.64
CBW,2018-03-01 00:00:00,-16.64
CBW,2018-03-02 00:00:00,-16.64
CBW,2018-03-03 00:00:00,-16.64
CBW,2018-03-04 00:00:00,-16.64
CBW,2018-03-05 00:00:00,-16.64
CBW,2018-03-06 00:00:00,-16.64
CBW,2018-03-07 00:00:00,-16.64
CBW,2018-03-08 00:00:00,-16.64
CBW,2018-03-09 00:00:00,-16.64
CBW,2018-03-10 00:00:00,-16.64
CBW,2018-03-11 00:00:00,-16.64
CBW,2018-03-12 00:00:00,-16.64
CBW,2018-03-13 00:00:00,-16.64
CBW,2018-03-14 00:00:00,-16.64
CBW,2018-03-15 00:00:00,-16.64
KRE,2018-02-14 00:00:00,-5.75
KRE,2018-02-15 00:00:00,-5.75
KRE,2018-02-16 00:00:00,-5.75
KRE,2018-02-17 00:00:00,-5.75
KRE,2018-02-18 00:00:00,-5.75
KRE,2018-02-19 00:00:00,-5.75
KRE,2018-02-20 00:00:00,-5.75
KRE,2018-02-21 00:00:00,-5.75
KRE,2018-02-22 00:00:00,-5.75
KRE,2018-02-23 00:00:00,-5.75
KRE,2018-02-24 00:00:00,-5.75
KRE,2018-02-25 00:00:00,-5.75
KRE,2018-02-26 00:00:00,-5.75
KRE,2018-02-27 00:00:00,-5.75
KRE,2018-02-28 00:00:00,-5.75
OPE,2018-02-19 00:00:00,-15.14
OPE,2018-02-20 00:00:00,-15.14
OPE,2018-02-21 00:00:00,-15.14
OPE,2018-02-22 00:00:00,-15.14
OPE,2018-02-23 00:00:00,-15.14
OPE,2018-02-24 00:00:00,-15.14
OPE,2018-02-25 00:00:00,-15.14
OPE,2018-02-26 00:00:00,-15.14
OPE,2018-02-27 00:00:00,-15.14
OPE,2018-02-28 00:00:00,-15.14
OPE,2018-03-01 00:00:00,-15.14
OPE,2018-03-02 00:00:00,-15.14
OPE,2018-03-03 00:00:00,-15.14
OPE,2018-03-04 00:00:00,-15.14
OPE,2018-03-05 00:00:00,-15.14
HPB,2018-02-21 00:00:00,-5.2
HPB,2018-02-22 00:00:00,-5.2
HPB,2018-02-23 00:00:00,-5.2
HPB,2018-02-24 00:00:00,-5.2
HPB,2018-02-25 00:00:00,-5.2
HPB,2018-02-26 00:00:00,-5.2
HPB,2018-02-27 00:00:00,-5.2
HPB,2018-02-28 00:00:00,-5.2
HPB,2018-03-01 00:00:00,-5.2
HPB,2018-03-02 00:00:00,-5.2
HPB,2018-03-03 00:00:00,-5.2
HPB,2018-03-04 00:00:00,-5.2
HPB,2018-03-05 00:00:00,-5.2
HPB,2018-03-06 00:00:00,-5.2
HPB,2018-03-07 00:00:00,-5.2
TRN,2018-02-21 00:00:00,-4.46
TRN,2018-02-22 00:00:00,-4.46
TRN,2018-02-23 00:00:00,-4.46
TRN,2018-02-24 00:00:00,-4.46
TRN,2018-02-25 00:00:00,-4.46
TRN,2018-02-26 00:00:00,-4.46
TRN,2018-02-27 00:00:00,-4.46
TRN,2018-02-28 00:00:00,-4.46
TRN,2018-03-01 00:00:00,-4.46
TRN,2018-03-02 00:00:00,-4.46
TRN,2018-03-03 00:00:00,-4.46
TRN,2018-03-04 00:00:00,-4.46
TRN,2018-03-05 00:00:00,-4.46
TRN,2018-03-06 00:00:00,-4.46
TRN,2018-03-07 00:00:00,-4.46
TRN,2018-03-08 00:00:00,-4.46
TRN,2018-03-09 00:00:00,-4.46
SVB,2018-02-22 00:00:00,3.53
SVB,2018-02-23 00:00:00,3.53
SVB,2018-02-24 00:00:00,3.53
SVB,2018-02-25 00:00:00,3.53
SVB,2018-02-26 00:00:00,3.53
SVB,2018-02-27 00:00:00,3.53
SVB,2018-02-28 00:00:00,3.53
SVB,2018-03-01 00:00:00,3.53
SVB,2018-03-02 00:00:00,3.53
SVB,2018-03-03 00:00:00,3.53
SVB,2018-03-04 00:00:00,3.53
SVB,2018-03-05 00:00:00,3.53
SVB,2018-03-06 00:00:00,3.53
SVB,2018-03-07 00:00:00,3.53
SVB,2018-03-08 00:00:00,3.53
JFJ,2018-02-26 00:00:00,4.97
JFJ,2018-02-27 00:00:00,4.97
JFJ,2018-02-28 00:00:00,4.97
JFJ,2018-03-01 00:00:00,4.97
JFJ,2018-03-02 00:00:00,4.97
JFJ,2018-03-03 00:00:00,4.97
JFJ,2018-03-04 00:00:00,4.97
JFJ,2018-03-05 00:00:00,4.97
JFJ,2018-03-06 00:00:00,4.97
JFJ,2018-03-07 00:00:00,4.97
JFJ,2018-03-08 00:00:00,4.97
JFJ,2018-03-09 00:00:00,4.97
JFJ,2018-03-10 00:00:00,4.97
JFJ,2018-03-11 00:00:00,4.97
JFJ,2018-03-12 00:00:00,4.97
HTM,2018-02-27 00:00:00,0.7
HTM,2018-02-28 00:00:00,0.7
HTM,2018-03-01 00:00:00,0.7
HTM,2018-03-02 00:00:00,0.7
HTM,2018-03-03 00:00:00,0.7
HTM,2018-03-04 00:00:00,0.7
HTM,2018-03-05 00:00:00,0.7
HTM,2018-03-06 00:00:00,0.7
HTM,2018-03-07 00:00:00,0.7
HTM,2018-03-08 00:00:00,0.7
HTM,2018-03-09 00:00:00,0.7
HTM,2018-03-10 00:00:00,0.7
HTM,2018-03-11 00:00:00,0.7
HTM,2018-03-12 00:00:00,0.7
HTM,2018-03-13 00:00:00,0.7
HTM,2018-03-14 00:00:00,0.7
HTM,2018-03-15 00:00:00,0.7
NOR,2018-02-27 00:00:00,0.26
NOR,2018-02-28 00:00:00,0.26
NOR,2018-03-01 00:00:00,0.26
NOR,2018-03-02 00:00:00,0.26
NOR,2018-03-03 00:00:00,0.26
NOR,2018-03-04 00:00:00,0.26
NOR,2018-03-05 00:00:00,0.26
NOR,2018-03-06 00:00:00,0.26
NOR,2018-03-07 00:00:00,0.26
NOR,2018-03-08 00:00:00,0.26
NOR,2018-03-09 00:00:00,0.26
NOR,2018-03-10 00:00:00,0.26
NOR,2018-03-11 00:00:00,0.26
NOR,2018-03-12 00:00:00,0.26
NOR,2018-03-13 00:00:00,0.26
PAL,2018-02-27 00:00:00,1.54
PAL,2018-02-28 00:00:00,1.54
PAL,2018-03-01 00:00:00,1.54
PAL,2018-03-02 00:00:00,1.54
PAL,2018-03-03 00:00:00,1.54
PAL,2018-03-04 00:00:00,1.54
PAL,2018-03-05 00:00:00,1.54
PAL,2018-03-06 00:00:00,1.54
PAL,2018-03-07 00:00:00,1.54
PAL,2018-03-08 00:00:00,1.54
PAL,2018-03-09 00:00:00,1.54
PAL,2018-03-10 00:00:00,1.54
PAL,2018-03-11 00:00:00,1.54
PAL,2018-03-12 00:00:00,1.54
PAL,2018-03-13 00:00:00,1.54
PAL,2018-03-14 00:00:00,1.54
KRE,2018-02-28 00:00:00,-1.22
KRE,2018-03-01 00:00:00,-1.22
KRE,2018-03-02 00:00:00,-1.22
KRE,2018-03-03 00:00:00,-1.22
KRE,2018-03-04 00:00:00,-1.22
KRE,2018-03-05 00:00:00,-1.22
KRE,2018-03-06 00:00:00,-1.22
KRE,2018-03-07 00:00:00,-1.22
KRE,2018-03-08 00:00:00,-1.22
KRE,2018-03-09 00:00:00,-1.22
KRE,2018-03-10 00:00:00,-1.22
KRE,2018-03-11 00:00:00,-1.22
KRE,2018-03-12 00:00:00,-1.22
KRE,2018-03-13 00:00:00,-1.22
KRE,2018-03-14 00:00:00,-1.22
KRE,2018-03-15 00:00:00,-1.22
OPE,2018-03-05 00:00:00,2.76
OPE,2018-03-06 00:00:00,2.76
OPE,2018-03-07 00:00:00,2.76
OPE,2018-03-08 00:00:00,2.76
OPE,2018-03-09 00:00:00,2.76
OPE,2018-03-10 00:00:00,2.76
OPE,2018-03-11 00:00:00,2.76
OPE,2018-03-12 00:00:00,2.76
OPE,2018-03-13 00:00:00,2.76
OPE,2018-03-14 00:00:00,2.76
OPE,2018-03-15 00:00:00,2.76
OPE,2018-03-16 00:00:00,2.76
OPE,2018-03-17 00:00:00,2.76
OPE,2018-03-18 00:00:00,2.76
OPE,2018-03-19 00:00:00,2.76
HPB,2018-03-07 00:00:00,13.95
HPB,2018-03-08 00:00:00,13.95
HPB,2018-03-09 00:00:00,13.95
HPB,2018-03-10 00:00:00,13.95
HPB,2018-03-11 00:00:00,13.95
HPB,2018-03-12 00:00:00,13.95
HPB,2018-03-13 00:00:00,13.95
HPB,2018-03-14 00:00:00,13.95
HPB,2018-03-15 00:00:00,13.95
HPB,2018-03-16 00:00:00,13.95
