site,time,obs_permil,mix_c14_nuclear,mix_c14_ocedis,mix_c14_biodis,mix_c14_ocean,mix_c14_biosphere,mix_c14_fossil,mix_bg_D14C
CBW,2018-01-29 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-01-30 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-01-31 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-01 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-02 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-03 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-04 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-05 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-06 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-07 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-08 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-09 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-10 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-11 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-12 11:00:00,-9.815420901006442,3.7226048955023434,0.015878614351135675,0.1045432917107593,-0.0005661894436421132,0.03353071760523026,-13.101518512833346,-0.6006324166856252
CBW,2018-02-12 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-13 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-14 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-15 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-16 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-17 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-18 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-19 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-20 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-21 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-22 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-23 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-24 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-25 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-26 11:00:00,-15.328800101284726,3.6066874864325027,0.007342928531848549,0.21089277122542466,-0.00028048342744297874,0.04718195066489321,-18.652645456068957,-0.562253566250533
CBW,2018-02-26 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-02-27 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-02-28 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-01 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-02 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-03 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-04 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-05 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-06 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-07 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-08 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
CBW,2018-03-09 11:00:00,-18.081474351171032,2.467408889717116,0.0033611781999833656,0.2590580228429987,5.5379631868130646e-05,0.03644038528010182,-19.41099125653251,-1.4731093886944262
